review_id,review,sentiment_label,sentiment_score,identified_themes
93,Very poor proformance,NEGATIVE,-0.9998043179512024,Other
94,It's not opening. Really frustrating,NEGATIVE,-0.9997020363807678,Other
95,Verry Amazing App from all IB,POSITIVE,0.9997394680976868,Other
96,Not working on this days,NEGATIVE,-0.9972773194313049,Other
97,Thank you BoA,POSITIVE,0.9998399019241333,Other
98,best banking app in the wworld,POSITIVE,0.999572217464447,Other
99,Nice app and it's easy to use,POSITIVE,0.999751627445221,Other
100,"please add language in the apps setting(amharic afan oromo, tigniya,and others) sometimes bank to bank transfer is not available through time and even if if it is available not reachable…it is serious issue!",NEGATIVE,-0.9992678761482239,"Transaction Performance, Feature Requests"
101,This is help full i like ittttt,POSITIVE,0.9977995753288269,Customer Support
102,The is not functional at all?,NEGATIVE,-0.9997331500053406,Other
103,Best bank,POSITIVE,0.9997438788414001,Other
104,Make it easy and convienient to use and perfect for all to high prefrence and choice.,POSITIVE,0.9997236132621765,Other
105,good,POSITIVE,0.9998161196708679,Other
106,🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹🇪🇹👍👍👍👍👍👍👍,NEGATIVE,-0.6970561742782593,Other
107,I have been using this app for two years.It is amazing.,POSITIVE,0.9998595714569092,Other
108,Good 👍,POSITIVE,0.9998576641082764,Other
109,Sad experience,NEGATIVE,-0.9990687966346741,Other
110,Always do update and that is annoying,NEGATIVE,-0.9994439482688904,Other
111,"Best app, somehow waiting a few minutes",NEGATIVE,-0.6387037038803101,Other
112,I can't dijitalize my atm in the apollo app on my phone,NEGATIVE,-0.9946038126945496,Other
113,Whenever I try to sign in app close please fixed it out,NEGATIVE,-0.9976609945297241,Other
114,Beter,POSITIVE,0.6771950125694275,Other
115,Boa,NEGATIVE,-0.74104905128479,Other
116,በጣም የሚያስጠላ አፕ በጣም የወረደ ዜሮ ነው የምሰጠው ዘሮ It's not App it's very slow ehhhh. Why don't you upgrade the app???? It's always zero,NEGATIVE,-0.9979276657104492,Transaction Performance
117,Aadan Axmed Barkhadle,POSITIVE,0.6127505898475647,Other
118,😡😡😡🤬🤬🤬,NEGATIVE,-0.6970561742782593,Other
119,Horrible customer service and app crashes Horrible!!,NEGATIVE,-0.9997913241386414,Other
120,I love it,POSITIVE,0.9998799562454224,Other
121,Best,POSITIVE,0.9997941851615906,Other
122,It keeps asking me to turn off developer mode even when dev mode is off. Couldn't use it.,NEGATIVE,-0.9985793828964233,Other
123,Good🙏,NEGATIVE,-0.6970561742782593,Other
124,Like to much,POSITIVE,0.9997984766960144,Other
125,Thank you,POSITIVE,0.9998352527618408,Other
126,Perfect,POSITIVE,0.9998517036437988,Other
127,The best of best,POSITIVE,0.9998393058776855,Other
128,I was using this app for long time it amazing user friendly UI but the i can't found for get pin button in the app,NEGATIVE,-0.9016605615615845,Other
129,Boa,NEGATIVE,-0.74104905128479,Other
130,Great 👍,POSITIVE,0.9997692704200745,Other
131,Fast and suitable for the customers.,POSITIVE,0.9997920393943787,Other
132,Good 👍,POSITIVE,0.9998576641082764,Other
133,Good app and helpful,POSITIVE,0.9998565912246704,Customer Support
134,"I will give only one star, because it faced with multiple of problems. 1. The app is not as fast as the other banks App, for e.g like CBE 2. The App asks repeatedly to switch off developer options, even if it is switched off. 3. Bank of Abyssinia's services are interesting, but they ignored the issues on the App service. 4. Most customers gave a complain on the App, but no one accept their complain to fix the issue. 5. Lastly, I will not recommend the App unless the issue has been solved ASAP!!",NEGATIVE,-0.9978498220443726,Feature Requests
135,By assessing this you can tell Abyssinia bank has no idea what mobile banking is ?,NEGATIVE,-0.9992759823799133,Other
136,It doesn't work at all.,NEGATIVE,-0.9997771382331848,Other
137,this app is not available,NEGATIVE,-0.9997593760490417,Other
138,Best,POSITIVE,0.9997941851615906,Other
139,Wow what amazing,POSITIVE,0.9998555183410645,Other
140,love it,POSITIVE,0.9998753070831299,Other
141,በጣም መሻሻል አለበት....... ለ ባንኩ ማይመጥን መተግበርያ ነው ::,NEGATIVE,-0.9733066558837891,Other
142,Lemn embi yilal??,NEGATIVE,-0.9906971454620361,Other
143,Good,POSITIVE,0.9998161196708679,Other
144,It's useless app downgraded.,NEGATIVE,-0.9998070597648621,Other
145,Why is not letting me access my account. The whole point of this app is for me to gey access to my account without physically being at the bank. I would give it a zero but a one will suffice to get my point accross.,NEGATIVE,-0.7652321457862854,Account Access Issues
146,Nice,POSITIVE,0.9998552799224854,Other
147,When are you going to get rid of this and have a real app that works? By far the worst mobile banking app.,NEGATIVE,-0.9997933506965637,Other
148,አይሰራም ሼም ነው፤,NEGATIVE,-0.8616323471069336,Other
149,Not that much bad,POSITIVE,0.9988158941268921,Other
150,Fine,POSITIVE,0.9998335838317871,Other
151,The dirtiest application ever seen...,NEGATIVE,-0.9954877495765686,Other
152,Nic ap,POSITIVE,0.9873362183570862,Other
153,The forest app ever,POSITIVE,0.9840954542160034,Other
154,"I love BoA more than anyone but they are cursed when it comed to mobile banking. Even though this ine is hetter it still s*cks! It will ask me to turn off developer options other wise it won't work! I use CBE, Awash birr, tekebirr, Dashen bank and others but non of them asked me this, why only BoA? Please improve your mobile banking, be competitive!",NEGATIVE,-0.9967040419578552,Feature Requests
155,Bank of abissena,POSITIVE,0.9480117559432983,Other
156,Good,POSITIVE,0.9998161196708679,Other
157,"Easy and sooo simple to use it, also its easy to stole someones money using the app",NEGATIVE,-0.9888866543769836,Other
158,GOOD,POSITIVE,0.9998161196708679,Other
159,The worst banking app ever. Never works!,NEGATIVE,-0.9998007416725159,Other
160,Poorly functioning app,NEGATIVE,-0.999775230884552,Other
161,Very nice,POSITIVE,0.9998563528060913,Other
162,Your system is the worst you should do better😡😡😡😡😡😡,NEGATIVE,-0.9998007416725159,Other
163,It has been a while since you guys started giving the mobile app service but still couldn't get it to work. I'm sure you know that it doesn't work already but not sure if you're lazy or incompetent to fix it. You are losing business because of this. Complacency will have consequences.,NEGATIVE,-0.9997615218162537,Other
164,"This is the best app; many features are awesome, but it should work without the need to turn off the developer options. I'm tired of having to constantly switch the developer options off and on. I've been expressing my struggles about this. I have precious settings enabled in the developer options, and to open the App Boa app, I have to turn them off. Please help us, Abyssinia Bank. I hope you can provide an update soon.",POSITIVE,0.9543284177780151,"Customer Support, Feature Requests"
165,"I’m giving this app one star because there are no options below that. My experience has been incredibly frustrating due to the extremely long loading times, and the app even closes automatically at times. People choose mobile banking for its convenience, but this app is far too time-consuming, making it the worst I’ve used. I hope improvements are made to enhance the user experience.",NEGATIVE,-0.9997000694274902,Feature Requests
166,Nice,POSITIVE,0.9998552799224854,Other
167,Very unprofessional and mischievous bank in my opinion. I have had several occasions but recently I used Abyssinia Card to withdraw money and it was deducted from my account but despite reporting several times they said they are processing it but I learned yesterday that since it has been 3 months the bank has decided to include it in their income. How absurd. If you can avoid this bank.,NEGATIVE,-0.9941067695617676,Other
168,It doesn't work on my 2 devices A05 and A34 😡,NEGATIVE,-0.9996792078018188,Other
169,It's better to say I don't use boa rather than pulling your phone out and opening this app,NEGATIVE,-0.9981752634048462,Other
170,My attention is very important because it will be the most difficult time for me,POSITIVE,0.992617666721344,Other
171,"I have a worst experience while using this mobile application through out the year. Most of the time it fails to ""Login"" or automatically closed the app. And also it takes so much loading time (5 minutes +) trying to access the internal services. Sometimes also while transferring within and to other bank also fails. So, BOA please fix your app.",NEGATIVE,-0.9998001456260681,"Account Access Issues, Transaction Performance"
172,I don't know why but your apps start out great then all of a sudden don't work🤷‍♀️,POSITIVE,0.8064269423484802,Other
173,This application is losing major factions on a daily basis. I can count how many times I have used this app; it is completely useless and disappointing if I am not going to use it in times of need then I don't see the point.,NEGATIVE,-0.9997996687889099,Other
174,exellent digital transaction of money,NEGATIVE,-0.9944479465484619,Transaction Performance
175,The latest update has stopped android 9 phones not to open this App. Never work properly since i started using it.,NEGATIVE,-0.9997497200965881,Other
176,Best,POSITIVE,0.9997941851615906,Other
177,Great,POSITIVE,0.9998630285263062,Other
178,👏👏👏,NEGATIVE,-0.6970561742782593,Other
179,Money,POSITIVE,0.9659326076507568,Other
180,It needs more improvment,NEGATIVE,-0.998616099357605,Other
181,Hey Google,POSITIVE,0.9950045943260193,Other
182,Good app,POSITIVE,0.9998493194580078,Other
183,ab,POSITIVE,0.9603197574615479,Other
184,Ademtahir,POSITIVE,0.9930111765861511,Other
185,✌️✌️,NEGATIVE,-0.6970561742782593,Other
186,Please this app on my android phone,POSITIVE,0.6488661766052246,Other
187,GOAT 🐐 🐐,NEGATIVE,-0.9337347149848938,Other
188,"Your app doesn't match your bank, the app is disaster, super slow. Please learn something from tele birr app.",NEGATIVE,-0.9994460940361023,Transaction Performance
189,Fast and reliable,POSITIVE,0.9998595714569092,Other
190,"The worst app update ever. Why would you include the ""developer option off"" thing here? Why do you care? It is my phone my money, right? That is the reason why I switched to other banks. So either turn it off or everyone will discontinue their business one by one.",NEGATIVE,-0.9998020529747009,Feature Requests
191,Very good,POSITIVE,0.9998520612716675,Other
192,One of the poorest mobile banking system,NEGATIVE,-0.9997566342353821,Other
193,❤❤❤❤❤❤,NEGATIVE,-0.6970561742782593,Other
194,Oene,POSITIVE,0.8278868198394775,Other
195,i find it interesting specially in reciept downloading,POSITIVE,0.9981314539909363,Other
196,it good,POSITIVE,0.9998427629470825,Other
197,"This app crashes everytime, please fix it",NEGATIVE,-0.9996472597122192,Other
198,አንድ star ራሱ ይበዛበታል። i dont recomend to use this app also the bank,NEGATIVE,-0.9964038133621216,Other
199,I need a support the app is not working,NEGATIVE,-0.9998034834861755,Customer Support
200,Bast bank of ethiopia,POSITIVE,0.9978061318397522,Other
201,Good,POSITIVE,0.9998161196708679,Other
202,very slow app. አቢሲኒያን ከሚያክል ባንክ የማይጠበቅ software app. ከቻላችሁ ሙሉ ለሙሉ እንደገና አሰሩት።በጣም ይመራያል ያሳፍራል።ለapp የወጣው ወጭ በሙስና የተበላ ነው የሚመስለው።,NEGATIVE,-0.9990527033805847,Transaction Performance
203,"thank you for your social services like, vertual banking, non touch ATM, Cadrless and withdrwal with out passbook...",POSITIVE,0.9878895878791809,Other
204,The worst App i have never seen like this before,NEGATIVE,-0.999774158000946,Other
205,Wweeeer,NEGATIVE,-0.8910732269287109,Other
206,Infinx,NEGATIVE,-0.9042555689811707,Other
207,Great service,POSITIVE,0.9998434782028198,Other
208,👍,NEGATIVE,-0.6970561742782593,Other
209,This app is not available on all android versions and some times it is not functional.,NEGATIVE,-0.9997187256813049,Other
210,senayt Mesfin,POSITIVE,0.8874820470809937,Other
211,Bad app vety bad.,NEGATIVE,-0.9998058676719666,Other
212,Nice,POSITIVE,0.9998552799224854,Other
213,Abessnya Banke,NEGATIVE,-0.9873653054237366,Other
214,"The most useless app, I never expected such an irrelevant app from BOA. big shame!",NEGATIVE,-0.9997209906578064,Other
215,Okay,POSITIVE,0.9997709393501282,Other
216,Professional on banking app,POSITIVE,0.9616296291351318,Other
217,Has some nice interface but always freezes or slow to load .App developers please fix this issue.,NEGATIVE,-0.993607759475708,"Transaction Performance, User Interface"
218,አይሰራም አስተካክሉት,NEGATIVE,-0.7850580215454102,Other
219,Please try another because this app doesn't feet the need of this generation,NEGATIVE,-0.9962698221206665,Other
220,Good,POSITIVE,0.9998161196708679,Other
221,Fast transfer,POSITIVE,0.9989985823631287,Transaction Performance
222,"What's up I can't log in, what's wrong",NEGATIVE,-0.9989662170410156,Other
223,Amrumehamed,POSITIVE,0.6924061179161072,Other
224,Good,POSITIVE,0.9998161196708679,Other
225,"Nice to meet you my proud bank in Ethiopia.. I'm a member of this bank, i need to solve my problem of international receiving money for me from my online digital working service's over the world please? I'm working a lot of international money.But i can't get direct in Ethiopia because of don't knowing the legal ways of getting money in Ethiopia please can I get and direct deposit with BoA please 🙏🙏🙏?",POSITIVE,0.968373715877533,Other
226,Very good,POSITIVE,0.9998520612716675,Other
227,ደደገነሐ,NEGATIVE,-0.6970561742782593,Other
228,"Terrible Bank Experience It’s unbelievable that with all the modern technology, this bank still struggles with even basic transactions. The app constantly crashes, services are limited, and every time I try to transfer money or load Telebirr, there’s a huge delay. I have to wait 5 days for failed transactions to be refunded! Even USSD is unreliable. They’ve put me in embarrassing situations countless times, and customer care never fixes anything. I’ve switched banks, and you should too!",NEGATIVE,-0.9995194673538208,Transaction Performance
229,A painfully slow banking app service. Please don't make it your choice!,NEGATIVE,-0.999660849571228,Transaction Performance
230,Good App,POSITIVE,0.9998493194580078,Other
231,Best app to me,POSITIVE,0.9978218078613281,Other
232,BOA,NEGATIVE,-0.74104905128479,Other
233,Abdulkadir,POSITIVE,0.981449544429779,Other
234,Bad,NEGATIVE,-0.999782383441925,Other
235,If it is possible I would gove0 star,NEGATIVE,-0.9928192496299744,Other
236,Nise mobile bankig,NEGATIVE,-0.9858755469322205,Other
237,Overall good app but performance needs some improvement also sometimes when using instant other bank transfers it refuses causing to be repeated several times to transfer,NEGATIVE,-0.9532793164253235,Transaction Performance
238,Ok,POSITIVE,0.9997851252555847,Other
239,Just make it work please🤣 this is embarrassing for a bank of your size,NEGATIVE,-0.9992843270301819,Other
240,Update to the simplest way it requires the developer option on and off why this is,NEGATIVE,-0.998016357421875,Feature Requests
241,"Stop telling me what to do with my phone, BOA. Why does your newly updated app keep asking me to disable the developer options? I’m not slowing down my phone just to use your God damn app. 🤮🤮🤮🤮",NEGATIVE,-0.9964292645454407,"Transaction Performance, Feature Requests"
242,I'm living out of country how may I download and use mobile banking? It asks me the Ethiopia phone number and I can't receive text to confirm because I'm out side the country. So please lete know if I can use while I'm outside the country. Thanks,NEGATIVE,-0.6597326397895813,Other
243,Good,POSITIVE,0.9998161196708679,Other
244,Worest app,NEGATIVE,-0.7789784073829651,Other
245,The worest app ever,POSITIVE,0.9535900950431824,Other
246,አሪፍ ነው በርቱልን,NEGATIVE,-0.8337246179580688,Other
247,Wwwerrr,NEGATIVE,-0.8502506017684937,Other
248,ጀማል ውቀቱ,NEGATIVE,-0.7850580215454102,Other
249,Great For Financial company,POSITIVE,0.9998703002929688,Other
250,Very easy to use,POSITIVE,0.9991422891616821,Other
251,The App's crash always.. Error.....,NEGATIVE,-0.9996880292892456,Other
252,This app is incredibly frustrating to use. It’s filled with issues that make it difficult to navigate and complete tasks efficiently. I’ve never encountered such a poorly designed banking application before. It needs significant improvements to enhance user experience. It deserves a vey low rating.,NEGATIVE,-0.998582124710083,User Interface
253,nice,POSITIVE,0.9998552799224854,Other
254,Great UI and seamless UX. I love it!!,POSITIVE,0.9998557567596436,Other
255,That's too good application but try to add more alternatives and futures or possibilitys for your customers,NEGATIVE,-0.9941336512565613,Feature Requests
256,It's easy used to operate program and secured 👍👍,NEGATIVE,-0.9652976989746094,Other
257,I bought a mobile card on this app but I didn't receive it and it took my money and I didn't get my money back.,NEGATIVE,-0.9994741082191467,Other
258,Amazing,POSITIVE,0.999875545501709,Other
259,Great app with great services,POSITIVE,0.9998226761817932,Other
260,Yes active user,POSITIVE,0.9983929991722107,Other
261,Shameful,NEGATIVE,-0.998016357421875,Other
262,The worest app ever made i would not recommende for no one,NEGATIVE,-0.5611283779144287,Other
263,Good application,POSITIVE,0.999854564666748,Other
264,I like,POSITIVE,0.9998149275779724,Other
265,Good,POSITIVE,0.9998161196708679,Other
266,"How many hours should I wait after transferring money to telebirr, please do something about the transfer delay issue I need my money when ever.",NEGATIVE,-0.9988893866539001,Transaction Performance
267,"BOA is unreasonably holding and delaying transactions for more than a day, even transactions within the same bank itself. This is a huge gap that I observed in BOA mobile banking. I didn't experience this kind of challenge while having transactions in other banks' mobile banking platforms. After waiting so long, I called your customer support team and the response they gave me was ""it was the system that holds the transaction & will be released on working days"". This is not totally fair.",NEGATIVE,-0.9993953704833984,"Transaction Performance, Customer Support"
268,የእርስዎን ተሞክሮ ይግለጹ (አማራጭ),NEGATIVE,-0.8698036074638367,Other
269,It's not working. It needs a big update. Can't you update the app quickly?,NEGATIVE,-0.9997778534889221,Other
270,"I am Aimohon Joel , It's can be Good for a Better Conversation in Time 🙂",NEGATIVE,-0.9925205707550049,Other
271,"Better app than most mobile apps, but why do I have to turn off developer option every time I wanna use the app?? It's annoying.",NEGATIVE,-0.9993253946304321,Feature Requests
272,Bes and freindly app,NEGATIVE,-0.9136506915092468,Other
273,It doesn't work.,NEGATIVE,-0.9997761845588684,Other
274,"It say ""The request was not successful. please check device connectivity or try again"" why? One of the bank manager told me it is because of my phone's android version which is 9.1 It is ridiculous! Disappointing",NEGATIVE,-0.9997968077659607,Other
275,How to download or screenshot of payment receipt...what kinda worst app ever 🤮🤮🤢,NEGATIVE,-0.9998114705085754,Other
276,Good,POSITIVE,0.9998161196708679,Other
277,Smart technology,POSITIVE,0.9998468160629272,Other
278,Yegema app tish🪨,NEGATIVE,-0.950188159942627,Other
279,Ok,POSITIVE,0.9997851252555847,Other
280,"This is not an appropriate app, i don't know how boa develops this app, i don't expect this much crazy and un confortable app form BOA, I'm soory!!!",NEGATIVE,-0.9996864795684814,Other
281,"Shockingly bad! Even when it decides to work, it's painfully slow and frustrating. Such a shame that it has become a stain on an extraordinary bank",NEGATIVE,-0.9997275471687317,Transaction Performance
282,"It crashes frequently. It launches on Android 8.1 but I don't think it actually works on versions less than 10. If so, it shouldn't be available for download by such devices to begin with, like many other finance apps are not. It was so much better three months ago, upgrades should be for the better.",NEGATIVE,-0.999210000038147,Other
283,Awesome application. But lately its crashing everytime i opened it.,NEGATIVE,-0.9127686619758606,Other
284,እጅም በጣም ደካማ አፕ ነው ሲፈልግ ይከፍታል ሲፈልግ አይከፍትም ከአዋሽ እና ንግድ ባንክ የመሳሰሉ ባንኮች ሲወዳደር ሞባይል ባንኪንግ App እጅግ የሚያበሳጭ ነው ለውጥ ያስፈልጋችኋል,NEGATIVE,-0.9639248251914978,Other
285,good,POSITIVE,0.9998161196708679,Other
286,Fast one,POSITIVE,0.9994491934776306,Other
287,Nice looking app but a terrible user experience.,NEGATIVE,-0.9958103895187378,Other
288,The worest MB app ever!!🙄,NEGATIVE,-0.8734648823738098,Other
289,Very good,POSITIVE,0.9998520612716675,Other
290,It is ok,POSITIVE,0.9998496770858765,Other
291,Plz fix the Apps ....screenshot lovation hide from glarey share botten not work😔😔,NEGATIVE,-0.9987314343452454,Other
292,Good,POSITIVE,0.9998161196708679,Other
293,Apollo's,POSITIVE,0.9974138736724854,Other
294,The worst experience ever,NEGATIVE,-0.999792754650116,Other
295,Hussenaliumar,NEGATIVE,-0.6654506325721741,Other
296,Good,POSITIVE,0.9998161196708679,Other
297,Hi I have problem with this App BOA mobile I don't know what is wrong with this App I did many times download but it's sam doesn't work if sam like that this app way I have to be customer with them how I know my account and checking save The book is no Not enough alone,NEGATIVE,-0.999367892742157,Other
298,It is not work for my device,NEGATIVE,-0.9997636675834656,Other
299,"I'm Sick and tiered of enabling and disabling Developer Option Everytime I use this app. maybe you know it maybe you dont, fix it please it's anoying",NEGATIVE,-0.9990233182907104,Feature Requests
300,The worst app ever,NEGATIVE,-0.9997934699058533,Other
301,Good,POSITIVE,0.9998161196708679,Other
302,Betanya Gebre,POSITIVE,0.8911887407302856,Other
303,I dont recommand it to any one,NEGATIVE,-0.9855504035949707,Other
304,Good,POSITIVE,0.9998161196708679,Other
305,Excellent app,POSITIVE,0.9998356103897095,Other
306,"The application used to work well. But after updates I'm not able to use the forgot password feature, which is blocking me from accessing it as a whole.",NEGATIVE,-0.9988825917243958,"Account Access Issues, Feature Requests"
307,ትርሃስ,NEGATIVE,-0.6970561742782593,Other
308,Gio,POSITIVE,0.9969680905342102,Other
309,App isn't working,NEGATIVE,-0.9995692372322083,Other
310,Best app,POSITIVE,0.999686598777771,Other
311,so far good but always it lugs,NEGATIVE,-0.9829469919204712,Other
